Genotype,W2_Control,W2_Drought,W3_Control,W3_Drought,W4_Control,W4_Drought,W5_Control,W5_Drought,cum_W2_Control,cum_W2_Drought,cum_W3_Control,cum_W3_Drought,cum_W4_Control,cum_W4_Drought,cum_W5_Control,cum_W5_Drought
DG_F3_066,-0.002247901425949753,-8.784076685972954e-11,-0.2912523259873389,-0.26065285616368805,-0.3405545897854469,-0.37793822243180286,-0.542014877350187,-0.34530376179370803,-0.002247901425949753,-8.784076685972954e-11,-0.3264400382318511,-0.2879593427030899,-1.0052282843800466,-0.9725244840313092,-1.8851742604245865,-1.7474642216182104
DG_F3_068,-0.002247901425949753,-8.784076685972954e-11,-0.16846488545118088,-0.15546230108671624,0.0086764979583667,0.27104413695218643,-0.21686144094974236,0.12458710311310858,-0.002247901425949753,-8.784076685972954e-11,-0.19978535406918715,-0.1790187771677466,-0.23040111990153303,0.18368275774998133,-0.5733057159884913,0.420501906931202
DG_F3_069,0.009004682661726555,-8.784076685972954e-11,0.3226848766934512,0.1601093641441994,-0.07863127397758668,0.641891199457323,0.7585988682515917,0.35953253556651693,0.009004682661726555,-8.784076685972954e-11,0.43348806674413237,0.14780291943828328,0.3894606116812781,1.1953640943086106,1.558480668720164,2.0464765033432615
DG_F3_070,-0.002247901425949753,-8.784076685972954e-11,-0.04567744491502289,-0.15546230108671624,0.1832920418302735,-0.007091159926666197,0.21667647425085063,0.35953253556651693,-0.002247901425949753,-8.784076685972954e-11,-0.07313066990652324,-0.1790187771677466,0.23449517878557524,-0.2498949579180026,0.5745792603930918,0.2398380628854178
DG_F3_075,-0.002247901425949753,-8.784076685972954e-11,-0.2912523259873389,-0.26065285616368805,0.1832920418302735,-0.09980292555295038,-0.32524591974989064,0.12458710311310858,-0.002247901425949753,-8.784076685972954e-11,-0.3264400382318511,-0.2879593427030899,-0.07543568700583021,-0.5389467683633252,-0.5733057159884913,-0.4828173132977197
DG_F3_076,-0.002247901425949753,-8.784076685972954e-11,-0.16846488545118088,-0.26065285616368805,-0.16593904591354014,-0.09980292555295038,-9.24833494459005e-5,-0.22783104556700384,-0.002247901425949753,-8.784076685972954e-11,-0.19978535406918715,-0.2879593427030899,-0.5403319856929385,-0.5389467683633252,-0.5733057159884913,-1.0248088454350728
DG_F3_077,-0.002247901425949753,-8.784076685972954e-11,-0.16846488545118088,-0.05027174600974435,0.5325231295740871,0.17833237132590213,0.43344543185114714,0.12458710311310858,-0.002247901425949753,-8.784076685972954e-11,-0.19978535406918715,-0.07007821163240331,0.6993914774726835,0.18368275774998133,1.3944971006656512,0.420501906931202
DG_F3_081,-0.002247901425949753,-8.784076685972954e-11,-0.2912523259873389,-0.26065285616368805,-0.16593904591354014,-0.007091159926666197,-0.32524591974989064,-0.22783104556700384,-0.002247901425949753,-8.784076685972954e-11,-0.3264400382318511,-0.2879593427030899,-0.6952974185886412,-0.39442086314066394,-1.229239988206539,-0.8441450013892885
DG_F3_082,-0.002247901425949753,-8.784076685972954e-11,-0.2912523259873389,-0.26065285616368805,-0.07863127397758668,-0.2852264568055187,-0.4336303985500388,-0.11035832934029964,-0.002247901425949753,-8.784076685972954e-11,-0.3264400382318511,-0.2879593427030899,-0.5403319856929385,-0.8279985788086478,-1.229239988206539,-1.2054726894808572
DG_F3_085,-0.002247901425949753,-8.784076685972954e-11,0.07710999562113512,-0.15546230108671624,-0.3405545897854469,0.27104413695218643,-9.24833494459005e-5,-0.11035832934029964,-0.002247901425949753,-8.784076685972954e-11,0.05352401425614066,-0.1790187771677466,-0.5403319856929385,0.18368275774998133,-0.5733057159884913,0.059174218839633246
DG_F3_088,-0.002247901425949753,-8.784076685972954e-11,-0.2912523259873389,-0.26065285616368805,-0.3405545897854469,-0.2852264568055187,-0.21686144094974236,-0.34530376179370803,-0.002247901425949753,-8.784076685972954e-11,-0.3264400382318511,-0.2879593427030899,-1.0052282843800466,-0.8279985788086478,-1.3932235562610509,-1.5668003775724257
DG_F3_090,-0.002247901425949753,-8.784076685972954e-11,-0.2912523259873389,0.05491880906722755,-0.25324681784949354,-0.09980292555295038,-0.21686144094974236,-0.11035832934029964,-0.002247901425949753,-8.784076685972954e-11,-0.3264400382318511,0.03886235390293999,-0.8502628514843441,-0.10536905269534132,-1.229239988206539,-0.3021534692519353
DG_F3_092,-0.002247901425949753,-8.784076685972954e-11,-0.2912523259873389,-0.26065285616368805,-0.25324681784949354,-0.19251469117923456,-0.10847696214959421,0.35953253556651693,-0.002247901425949753,-8.784076685972954e-11,-0.3264400382318511,-0.2879593427030899,-0.8502628514843441,-0.6834726735859865,-1.065256420152027,-0.3021534692519353
DG_F3_093,-0.002247901425949753,-8.784076685972954e-11,-0.16846488545118088,-0.15546230108671624,-0.07863127397758668,0.08562060569961803,0.3250609530509988,0.4770052517932212,-0.002247901425949753,-8.784076685972954e-11,-0.19978535406918715,-0.1790187771677466,-0.3853665527972358,-0.10536905269534132,0.0826285562295559,0.601165750976987
DG_F3_094,-0.002247901425949753,-8.784076685972954e-11,-0.16846488545118088,-0.15546230108671624,-0.25324681784949354,0.08562060569961803,0.1082919954507024,0.12458710311310858,-0.002247901425949753,-8.784076685972954e-11,-0.19978535406918715,-0.1790187771677466,-0.6952974185886412,-0.10536905269534132,-0.5733057159884913,0.059174218839633246
DG_F3_095,-0.002247901425949753,-8.784076685972954e-11,-0.2912523259873389,-0.15546230108671624,0.0086764979583667,-0.09980292555295038,0.3250609530509988,0.12458710311310858,-0.002247901425949753,-8.784076685972954e-11,-0.3264400382318511,-0.1790187771677466,-0.3853665527972358,-0.39442086314066394,0.08262855622955627,-0.3021534692519353
DG_F3_096,-0.002247901425949753,-8.784076685972954e-11,0.07710999562113512,-0.05027174600974435,0.27059981376622694,0.17833237132590213,-0.542014877350187,0.5944779680199254,-0.002247901425949753,-8.784076685972954e-11,0.05352401425614066,-0.07007821163240331,0.5444260445769808,0.18368275774998133,-0.24533857987946775,1.1431572831143397
DG_F3_097,-0.002247901425949753,4.4928353063026813e-10,-0.2912523259873389,-0.15546230108671624,0.0086764979583667,0.08562060569961803,-0.10847696214959421,-0.22783104556700384,-0.002247901425949753,4.4928353063026813e-10,-0.3264400382318511,-0.07007821163240331,-0.3853665527972358,0.039156852527320006,-0.5733057159884913,-0.3021534692519353
DG_F3_098,0.009004682661726555,4.4928353063026813e-10,0.9366220793742412,0.05491880906722755,0.1832920418302735,0.08562060569961803,0.541829910651295,-0.34530376179370803,0.009004682661726555,4.4928353063026813e-10,1.066761487557452,0.14780291943828328,1.6291840748469004,0.3282086629726426,2.5423820770472343,-0.12148962520615095
DG_F3_099,-0.002247901425949753,-8.784076685972954e-11,-0.16846488545118088,0.2652999192211713,-0.07863127397758668,-0.19251469117923456,-0.4336303985500388,-0.11035832934029964,-0.002247901425949753,-8.784076685972954e-11,-0.19978535406918715,0.2567434849736266,-0.3853665527972358,0.039156852527320006,-1.065256420152027,-0.12148962520615095
DG_F3_101,-0.002247901425949753,-8.784076685972954e-11,0.19989743615729313,0.7912526946060305,0.09598426989432009,0.17833237132590213,-9.24833494459005e-5,0.7119506842466296,-0.002247901425949753,-8.784076685972954e-11,0.18017869841880457,0.8014463126503432,0.3894606116812781,1.3398899995312716,0.41059569233857945,2.769131879526399
DG_F3_102,-0.002247901425949753,4.4928353063026813e-10,0.19989743615729313,-0.15546230108671624,-0.07863127397758668,-0.09980292555295038,-0.10847696214959421,0.12458710311310858,-0.002247901425949753,4.4928353063026813e-10,0.18017869841880457,-0.07007821163240331,0.07952974588987244,-0.2498949579180026,-0.08135501182495573,-0.12148962520615095
DG_F3_103,-0.002247901425949753,-8.784076685972954e-11,-0.2912523259873389,0.05491880906722755,0.0086764979583667,0.08562060569961803,0.1082919954507024,0.007114386886404471,-0.002247901425949753,-8.784076685972954e-11,-0.3264400382318511,0.03886235390293999,-0.3853665527972358,0.18368275774998133,-0.24533857987946736,0.23983806288541745
DG_F3_106,-0.002247901425949753,-8.784076685972954e-11,-0.16846488545118088,-0.26065285616368805,-0.25324681784949354,0.17833237132590213,-0.4336303985500388,0.007114386886404471,-0.002247901425949753,-8.784076685972954e-11,-0.19978535406918715,-0.2879593427030899,-0.6952974185886412,-0.10536905269534132,-1.3932235562610509,-0.12148962520615095
DG_F3_107,-0.002247901425949753,-8.784076685972954e-11,-0.2912523259873389,-0.26065285616368805,-0.25324681784949354,-0.37793822243180286,-0.542014877350187,-0.46277647802041216,-0.002247901425949753,-8.784076685972954e-11,-0.3264400382318511,-0.2879593427030899,-0.8502628514843441,-0.9725244840313092,-1.7211906923700746,-1.9281280656639948
DG_F3_115,-0.002247901425949753,4.4928353063026813e-10,-0.04567744491502289,-0.05027174600974435,-0.25324681784949354,-0.19251469117923456,-9.24833494459005e-5,0.12458710311310858,-0.002247901425949753,4.4928353063026813e-10,-0.07313066990652324,0.03886235390293999,-0.5403319856929385,-0.2498949579180026,-0.5733057159884913,-0.12148962520615095
DG_F3_118,-0.002247901425949753,-8.784076685972954e-11,-0.04567744491502289,-0.26065285616368805,-0.16593904591354014,-0.007091159926666197,-0.4336303985500388,0.007114386886404471,-0.002247901425949753,-8.784076685972954e-11,-0.07313066990652324,-0.2879593427030899,-0.3853665527972358,-0.39442086314066394,-1.065256420152027,-0.4828173132977197
DG_F3_119,-0.002247901425949753,-8.784076685972954e-11,0.3226848766934512,0.3704904742981432,0.0086764979583667,-0.007091159926666197,0.1082919954507024,-0.22783104556700384,-0.002247901425949753,-8.784076685972954e-11,0.30683338258146853,0.3656840505089699,0.3894606116812781,0.47273456819530396,0.5745792603930918,0.2398380628854178
DG_F3_120,-0.002247901425949753,-8.784076685972954e-11,0.19989743615729313,-0.15546230108671624,0.09598426989432016,0.45646766820475465,1.1921367834521848,-0.22783104556700384,-0.002247901425949753,-8.784076685972954e-11,0.18017869841880457,-0.1790187771677466,0.3894606116812781,0.47273456819530396,2.21441494093821,0.23983806288541745
DG_F3_121,-0.002247901425949753,-8.784076685972954e-11,-0.04567744491502289,-0.05027174600974435,0.09598426989432009,-0.09980292555295038,0.1082919954507024,0.007114386886404471,-0.002247901425949753,-8.784076685972954e-11,-0.07313066990652324,-0.07007821163240331,0.07952974588987244,-0.2498949579180026,0.2466121242840679,-0.3021534692519353
DG_F3_124,-0.002247901425949753,-8.784076685972954e-11,-0.04567744491502289,-0.05027174600974435,-0.3405545897854469,-0.37793822243180286,-0.21686144094974236,-0.22783104556700384,-0.002247901425949753,-8.784076685972954e-11,-0.07313066990652324,-0.07007821163240331,-0.6952974185886412,-0.6834726735859865,-1.065256420152027,-1.2054726894808572
DG_F3_126,-0.002247901425949753,4.4928353063026813e-10,0.07710999562113512,0.1601093641441994,0.1832920418302735,-0.007091159926666197,0.541829910651295,0.007114386886404471,-0.002247901425949753,4.4928353063026813e-10,0.05352401425614066,0.2567434849736266,0.3894606116812781,0.3282086629726426,1.2305135326111392,0.420501906931202
DG_F3_127,-0.002247901425949753,-8.784076685972954e-11,0.07710999562113512,-0.15546230108671624,0.27059981376622694,0.08562060569961803,0.6502143894514434,0.24205981933981285,-0.002247901425949753,-8.784076685972954e-11,0.05352401425614066,-0.1790187771677466,0.5444260445769808,-0.10536905269534132,1.558480668720164,0.2398380628854178
DG_F3_129,-0.002247901425949753,-8.784076685972954e-11,0.3226848766934512,0.05491880906722755,-0.16593904591354014,-0.09980292555295038,-9.24833494459005e-5,-0.34530376179370803,-0.002247901425949753,-8.784076685972954e-11,0.30683338258146853,0.03886235390293999,0.07952974588987244,-0.10536905269534132,0.0826285562295559,-0.6634811573435043
DG_F3_131,-0.002247901425949753,-8.784076685972954e-11,0.3226848766934512,0.3704904742981432,0.1832920418302735,0.17833237132590213,0.21667647425085063,0.7119506842466296,-0.002247901425949753,-8.784076685972954e-11,0.30683338258146853,0.3656840505089699,0.6993914774726835,0.7617863786406264,1.0665299645566277,2.0464765033432615
DG_F3_132,-0.002247901425949753,-8.784076685972954e-11,0.4454723172296091,0.05491880906722755,0.6198309015100406,0.7346029650836071,0.541829910651295,0.9468961167000379,-0.002247901425949753,-8.784076685972954e-11,0.43348806674413237,0.03886235390293999,1.6291840748469004,1.1953640943086106,2.542382077047235,2.9497957235721834
DG_F3_133,0.009004682661726555,4.4928353063026813e-10,0.19989743615729313,0.3704904742981432,0.27059981376622694,0.27104413695218627,0.1082919954507024,-0.11035832934029964,0.009004682661726555,4.4928353063026813e-10,0.30683338258146853,0.47462461604431333,0.8543569103683863,1.050838189085949,1.0665299645566277,1.1431572831143397
DG_F3_136,-0.002247901425949753,-8.784076685972954e-11,0.5682597577657672,0.3704904742981432,0.09598426989432016,0.08562060569961803,0.21667647425085063,1.064368832926742,-0.002247901425949753,-8.784076685972954e-11,0.5601427509067963,0.3656840505089699,0.8543569103683863,0.6172604734179652,1.2305135326111392,2.40780419143483
DG_F3_139,0.009004682661726555,4.4928353063026813e-10,-0.04567744491502289,0.1601093641441994,0.27059981376622694,0.27104413695218627,0.1082919954507024,0.7119506842466296,0.009004682661726555,4.4928353063026813e-10,0.05352401425614066,0.2567434849736266,0.5444260445769808,0.7617863786406264,0.7385628284476036,2.0464765033432615
DG_F3_145,-0.002247901425949753,-8.784076685972954e-11,0.6910471983019252,-0.26065285616368805,-0.25324681784949354,-0.09980292555295038,0.4334454318511469,-0.11035832934029964,-0.002247901425949753,-8.784076685972954e-11,0.6867974350694602,-0.2879593427030899,0.3894606116812781,-0.5389467683633252,1.0665299645566277,-0.8441450013892886
DG_F3_150,0.009004682661726555,4.4928353063026813e-10,0.5682597577657672,0.47568102937511514,-0.07863127397758668,0.45646766820475465,0.541829910651295,0.24205981933981285,0.009004682661726555,4.4928353063026813e-10,0.6867974350694602,0.5835651815796565,0.6993914774726835,1.4844159047539331,1.558480668720164,2.2271403473890463
DG_F3_152,-0.002247901425949753,-8.784076685972954e-11,0.07710999562113512,0.3704904742981432,0.09598426989432009,0.549179433831039,0.21667647425085063,-0.34530376179370803,-0.002247901425949753,-8.784076685972954e-11,0.05352401425614066,0.3656840505089699,0.23449517878557524,1.3398899995312716,0.5745792603930918,1.1431572831143397
DG_F3_154,-0.002247901425949753,-8.784076685972954e-11,0.3226848766934512,0.6860621395290587,0.1832920418302735,0.08562060569961803,0.21667647425085063,0.24205981933981285,-0.002247901425949753,-8.784076685972954e-11,0.30683338258146853,0.6925057471149999,0.6993914774726835,1.050838189085949,1.0665299645566277,1.6851488152516931
DG_F3_157,-0.002247901425949753,-8.784076685972954e-11,-0.16846488545118088,0.05491880906722755,0.0086764979583667,-0.19251469117923456,-0.10847696214959421,-0.22783104556700384,-0.002247901425949753,-8.784076685972954e-11,-0.19978535406918715,0.03886235390293999,-0.23040111990153303,-0.2498949579180026,-0.40932214793397975,-0.6634811573435043
DG_F3_159,-0.002247901425949753,-8.784076685972954e-11,-0.16846488545118088,-0.26065285616368805,-0.07863127397758668,0.08562060569961803,-0.542014877350187,-0.22783104556700384,-0.002247901425949753,-8.784076685972954e-11,-0.19978535406918715,-0.2879593427030899,-0.3853665527972358,-0.2498949579180026,-1.229239988206539,-0.6634811573435039
DG_F3_163,-0.002247901425949753,-8.784076685972954e-11,-0.16846488545118088,-0.05027174600974435,-0.16593904591354014,0.08562060569961803,0.21667647425085063,0.007114386886404471,-0.002247901425949753,-8.784076685972954e-11,-0.19978535406918715,-0.07007821163240331,-0.5403319856929385,0.039156852527320006,-0.24533857987946736,0.059174218839633246
DG_F3_164,-0.002247901425949753,-8.784076685972954e-11,-0.04567744491502289,-0.05027174600974435,0.27059981376622694,0.17833237132590213,-0.4336303985500388,-0.22783104556700384,-0.002247901425949753,-8.784076685972954e-11,-0.07313066990652324,-0.07007821163240331,0.3894606116812781,0.18368275774998133,-0.24533857987946736,-0.12148962520615095
DG_F3_165,-0.002247901425949753,4.4928353063026813e-10,-0.16846488545118088,0.2652999192211713,0.1832920418302735,0.08562060569961803,0.21667647425085063,0.35953253556651693,-0.002247901425949753,4.4928353063026813e-10,-0.19978535406918715,0.3656840505089699,0.07952974588987244,0.6172604734179652,0.4105956923385802,1.3238211271601243
DG_F3_167,-0.002247901425949753,-8.784076685972954e-11,-0.04567744491502289,-0.26065285616368805,-0.3405545897854469,-0.19251469117923456,-0.6503993561503353,-0.34530376179370803,-0.002247901425949753,-8.784076685972954e-11,-0.07313066990652324,-0.2879593427030899,-0.6952974185886412,-0.6834726735859865,-1.7211906923700746,-1.3861365335266418
DG_F3_175,-0.002247901425949753,-8.784076685972954e-11,-0.16846488545118088,-0.26065285616368805,0.27059981376622694,0.17833237132590213,-0.4336303985500388,-0.22783104556700384,-0.002247901425949753,-8.784076685972954e-11,-0.19978535406918715,-0.2879593427030899,0.23449517878557524,-0.10536905269534132,-0.40932214793397975,-0.4828173132977197
DG_F3_179,-0.002247901425949753,-8.784076685972954e-11,-0.2912523259873389,0.05491880906722755,0.27059981376622694,0.08562060569961803,-0.21686144094974236,-0.22783104556700384,-0.002247901425949753,-8.784076685972954e-11,-0.3264400382318511,0.03886235390293999,0.07952974588987244,0.18368275774998133,-0.24533857987946736,-0.12148962520615095
DG_F3_180,-0.002247901425949753,-8.784076685972954e-11,0.19989743615729313,-0.15546230108671624,-0.16593904591354014,-0.09980292555295038,0.1082919954507024,0.5944779680199254,-0.002247901425949753,-8.784076685972954e-11,0.18017869841880457,-0.1790187771677466,-0.07543568700583021,-0.39442086314066394,0.0826285562295559,0.420501906931202
DG_F3_185,-0.002247901425949753,-8.784076685972954e-11,0.07710999562113512,0.1601093641441994,0.3579075857021803,0.27104413695218627,0.4334454318511469,-0.34530376179370803,-0.002247901425949753,-8.784076685972954e-11,0.05352401425614066,0.14780291943828328,0.6993914774726838,0.6172604734179652,1.3944971006656512,0.2398380628854178
DG_F3_190,-0.002247901425949753,4.4928353063026813e-10,0.4454723172296091,0.580871584452087,0.3579075857021803,0.4564676682047548,-0.10847696214959421,0.24205981933981285,-0.002247901425949753,4.4928353063026813e-10,0.43348806674413237,0.6925057471149999,1.1642877761597916,1.6289418099765942,1.0665299645566277,2.4078041914348303
DG_F3_194,-0.002247901425949753,-8.784076685972954e-11,0.07710999562113512,0.2652999192211713,0.44521535763813375,0.17833237132590213,0.43344543185114714,0.007114386886404471,-0.002247901425949753,-8.784076685972954e-11,0.05352401425614066,0.2567434849736266,0.8543569103683863,0.6172604734179652,1.558480668720164,0.7818295950227713
DG_F3_195,-0.002247901425949753,-8.784076685972954e-11,0.07710999562113512,-0.05027174600974435,0.0086764979583667,-0.19251469117923456,-0.542014877350187,-0.22783104556700384,-0.002247901425949753,-8.784076685972954e-11,0.05352401425614066,-0.07007821163240331,0.07952974588987244,-0.39442086314066394,-0.7372892840430033,-0.8441450013892885
DG_F3_196,-0.002247901425949753,-8.784076685972954e-11,-0.2912523259873389,-0.26065285616368805,-0.16593904591354014,-0.19251469117923456,-0.4336303985500388,-0.34530376179370803,-0.002247901425949753,-8.784076685972954e-11,-0.3264400382318511,-0.2879593427030899,-0.6952974185886412,-0.6834726735859865,-1.3932235562610509,-1.3861365335266418
DG_F3_200,-0.002247901425949753,4.4928353063026813e-10,-0.04567744491502289,-0.05027174600974435,0.09598426989432016,-0.09980292555295038,0.1082919954507024,-0.34530376179370803,-0.002247901425949753,4.4928353063026813e-10,-0.07313066990652324,0.03886235390293999,0.07952974588987244,-0.10536905269534132,0.2466121242840679,-0.6634811573435043
