Genotype,Control_w_2,Drought_w_2,Control_w_3,Drought_w_3,Control_w_4,Drought_w_4,Control_w_5,Drought_w_5
DG_F3_386,-654.2656671737667,-106.49452102749659,-2137.516058306042,-165.0220530119531,-5568.920051035387,-209.74764978516825,-8395.41770843537,-181.42255969262575
DG_F3_387,-244.75200075472097,42.961933195088726,-482.2584625910633,102.31711485229977,-282.2005793569243,344.94762906663044,786.5265983020216,270.3525724563076
DG_F3_388,-121.1900699133741,40.976077710515895,-109.15076876751777,216.9066391389301,845.9101823570976,19.61353448300628,2077.1156033913935,-187.3915380460395
DG_F3_389,-55.742667129492844,-85.62797748568778,-332.083863980901,-278.6664564649754,-200.60355551754174,-610.3937597317096,-596.289055933129,-576.0763230847448
DG_F3_402,-386.2139521162674,-135.09728458055798,-1459.9171011875142,-531.1408642678266,-6292.593698485434,-460.04301521950805,-11146.23172570209,-246.69131042524273
DG_F3_403,-168.10553510896546,39.89775405085732,-173.002692248964,-476.7368077821899,-431.19778953229115,-462.3222655709807,311.2248052194535,-94.26980251585002
DG_F3_405,-533.7204441818478,-177.7403168038933,-1423.2864026502764,-543.659712015252,-3157.601669178621,-315.17625438513585,-1828.2425094853431,-26.786326586185307
DG_F3_406,-70.54001824355704,-99.77992434562441,-357.1285862624841,-645.4025154150379,584.5721144868514,-667.8643778940079,3356.717928787416,-745.6911175804626
DG_F3_411,363.1479939454509,8.738733211504053,1171.08610830258,140.86614193153002,1368.2133960926876,378.1237639378345,1162.7563969483544,467.63795042357896
DG_F3_412,190.6243632359673,47.55844274333332,413.59497607294907,1.169406603660679,398.28783052670525,504.05001031808746,-1058.9719075251082,941.2648101604175
DG_F3_415,-384.5741320676763,-147.55643792458886,-78.37586118983907,-425.3821916369019,994.8870382393012,71.65351919790929,3179.66735614521,447.11327822266543
DG_F3_418,-153.3479343605725,-62.164424413515654,-301.4260555515254,60.100169208122004,2365.0087905850446,317.15492714983213,6861.117913736214,91.89687362763732
DG_F3_426,-551.2646311380211,-16.050371650021884,-2284.350315830132,-299.568000697685,-7113.411293746608,-400.7963457419387,-11896.016797734075,-365.34449355695125
DG_F3_430,-568.5891774228603,-103.12010956203156,-1423.3335885634094,-328.3393399903252,-4181.554654057114,109.95535860885975,-6668.1720735639765,247.29469201069037
DG_F3_433,48.95122066412971,-32.21821507327393,292.23087135934315,-512.9128575003764,1291.4950019823495,-76.18924908370957,3038.7443570861665,56.94522639539174
DG_F3_437,-325.1552933961906,-78.78041395471372,-1197.16076738404,-637.0092296971003,-3060.972355025069,-157.66637304375521,-4593.833256541573,-479.7070911919097
DG_F3_439,341.86131102591906,35.2596869971208,2121.820375923804,-425.97493281409237,6400.590646761127,-126.7712026901385,10728.41502957882,115.53248841187863
DG_F3_441,-633.085463265459,-291.06114805285165,-2267.611611724613,-909.706554688423,-7449.5031257633245,-654.0729787765792,-12020.346817430556,-569.254007034307
DG_F3_442,111.11030937098607,66.56839522516786,834.6459210722231,487.50234976569084,1384.951928153772,4.316951895780955,909.0335317461522,-10.192257711176545
DG_F3_443,-320.51104473249336,-223.14810699516062,-1053.3942069728787,-409.2441726573219,-2741.3720166004637,101.9233270281699,-4715.050792666833,194.46270752849676
DG_F3_444,-282.5220662124554,-137.83651373579698,-672.5288142647931,-680.3291872278155,-2794.815002401737,-261.8761363464604,-5011.626276995461,-266.16957122464964
DG_F3_448,-425.9337537977199,-63.17768323360597,-1122.5837174859016,-128.38867645318192,-3069.416671144368,-96.25004121396915,-4385.124271871332,-25.46254525464062
DG_F3_449,-175.31110003660842,-67.73849689991442,-656.1633722399206,-541.6854358421597,-4122.250444342692,-430.8515912195739,-7465.991514077078,-284.4307228219961
DG_F3_453,-48.764796350900724,285.37626105561844,794.262438427178,594.9594064126824,3120.843604559393,178.27265062895162,5026.6763760345175,161.78828520740254
DG_F3_456,-523.0003079564148,-115.38570091317665,-1451.2168500123428,-125.8140095161366,-4494.003623116811,-455.5603747141838,-6134.980239309389,-590.4720849221444
DG_F3_458,-254.6729288659121,-41.82532422124792,-254.22637370919162,217.07531167847435,-762.9097236384048,624.7710388827128,-2624.6760674540988,474.6441793990781
DG_F3_459,324.3041014508825,137.5263327079242,2206.5776431931117,-88.42164006038833,9363.10542629132,-220.39916635014447,15377.835323537627,-338.5630315543419
DG_F3_460,298.6449477697949,187.75637203682348,1768.3442253109513,611.9363264804721,5196.974182815049,-109.01333462196794,7758.244770125695,-142.9994894635198
DG_F3_461,674.5352979929203,339.7583681630824,2590.67545816163,1416.330701921659,9245.412108883444,651.9349646781817,13363.11955263374,290.4486191148131
DG_F3_462,813.6321431400041,502.3710527354175,3019.9131996669253,1550.085767915232,8950.688968465369,467.31452412342287,15224.456183371027,282.3769451256443
DG_F3_463,66.4810474504988,140.6816403985706,-48.028440691125915,61.11723002804347,-1201.559530947052,-164.22556962317424,-3250.7843801531485,34.970782720581965
DG_F3_464,65.6975505344235,-99.75164073651945,170.76193084246606,-455.91450682002534,-399.5175004851456,-266.36453240687035,-458.1712728581682,-133.3713517388219
DG_F3_465,-192.6671543595013,-7.088546216153184,-894.4100340019304,-57.65543647445425,-3300.4106816662334,29.142781368634907,-7159.126420421532,-56.76831975930515
DG_F3_469,406.8120739001141,-84.37665660353576,1462.8948417169706,378.0700547061102,6049.681838786009,729.8860622055478,6157.090670824144,551.2866359016391
DG_F3_473,148.98722150948177,-126.44716138903179,384.6980931374122,-47.51270201910697,1767.0277609352331,457.6067915422723,3655.6288035604016,291.04624338317797
DG_F3_477,-352.58154357782183,-99.48414025993894,-940.8715645740111,-415.5972339525157,-1822.3142008123148,15.609294339272806,-1955.1917305164877,165.30443215325755
DG_F3_478,126.84523321215056,138.7805397914853,833.6073119268211,721.5988088392808,2894.5486038215704,-145.9615910259773,2941.894507019028,50.61129529482901
DG_F3_479,-503.11944706355354,15.20948294927363,-1410.8934225431415,145.90698697403232,-3413.447119292364,468.7314249188522,-2357.336054537611,764.3914130498391
DG_F3_482,-215.90320016023537,6.489159279751158,-1070.7573690013432,167.99559153150454,-1756.1690923755882,-63.92919581121272,111.07282365551224,43.97623086834637
DG_F3_483,750.2552469203715,272.2479530501377,2338.715769877944,604.1643374122549,7137.24691456515,526.2810708532693,10354.47354016711,92.87637057465224
DG_F3_485,-163.8956831741394,49.7327871800078,-188.91972249604683,269.1745398920534,-4.488707612050616,553.9342866967361,-212.90390775584189,387.24102036925717
DG_F3_487,189.4973117034044,203.99079015942092,889.5592500344748,799.2497291940317,1213.7972211573335,500.0880111997266,637.8419206027677,602.6558490647391
DG_F3_493,267.083406280995,328.40921308041135,1922.5005201139713,1598.3816689718838,5974.094656304608,1203.4345925826203,11396.356325473276,1059.030014098875
DG_F3_495,-997.6800826908362,-360.3857192715305,-3614.3747199351833,-1483.0549912042472,-11144.188525767626,-1114.0792817430759,-18641.62170941492,-954.0410461938698
DG_F3_496,-425.2270822228384,-186.92833642062217,-1259.8370163754412,-413.95243354507625,-2858.4681159401853,-229.06547949165528,-4725.875241983341,-168.25369007209497
DG_F3_497,-104.9575848950164,32.32502131168115,-376.86840441372607,32.20438454792624,-1578.2705781695586,203.2314850410216,-2235.4391151319296,149.67285171667476
DG_F3_498,-134.43237301799903,68.28952823890144,-294.4346774618442,282.98898282813843,-1355.230630278513,73.99349276836624,-1684.5990500170078,32.72430042584757
DG_F3_502,591.497963147755,116.32561573424205,2838.005974092075,418.1937329901625,8548.012647537424,373.7813455068966,16834.968441551937,290.08521520803646
DG_F3_504,624.8149083670993,11.217535580640686,1803.8063507211643,-63.90251530815696,3278.011541321465,105.55498626674421,1938.7966697245329,266.88958617821186
DG_F3_506,81.97583039752824,9.91352631391041,83.85628362335818,12.237137036381776,557.4984577770351,-181.3978436410664,1471.112126883788,7.533165350062221
DG_F3_507,-337.16112961976097,-99.70124572891923,-682.0342006935385,-65.59298088373866,-1951.045403836606,-22.23064943654813,-2854.3507911991915,52.99243088779095
DG_F3_509,352.71810975923466,238.7239010291598,1205.6806899035844,356.17205681427504,2146.077301483796,-39.57839438614829,4495.892127104699,-40.387285311911214
DG_F3_510,-113.40169366400843,47.89894292590835,-1094.816051108861,-28.126158074821564,-4028.3300985969504,-74.42329179019026,-9495.999099502182,-58.54140297942974
DG_F3_511,-118.0972101679602,38.454257912917406,-415.6242840334673,75.45393415659362,-1763.1708957177734,-136.5046655097262,-6198.8538929601955,-125.26043446902666
DG_F3_513,219.80635982908979,-4.65206625021986,1130.975845721348,52.31379202328171,3298.0276660048203,121.61246314375431,4076.542672933078,-13.401355159447032
DG_F3_517,26.071667203392288,-41.50736252190208,338.47136589221725,175.6517041065818,2416.0782510306103,7.3093710879704705,6992.165576687629,338.72375045532203
DG_F3_521,-116.95419749258046,-141.62183668469402,-759.7778001367083,-425.65053804810196,-2858.874425390575,-87.48310866594325,-5890.172977991995,-151.06817187525797
DG_F3_523,-163.9537689352671,-34.99289784935428,-313.2257323565539,-216.1009926668028,-2471.1979590405126,-175.66283158075154,-5003.6812853199235,-325.47986748126687
DG_F3_524,14.869203175484195,83.92671595562541,-237.90543213393457,276.5960331743564,-2941.527330982225,75.73512632358131,-4994.003383486053,317.73006368494083
DG_F3_525,-97.71471289582291,-32.495534389769574,334.5769300771313,507.3410865987726,777.4387888113331,302.0102916186782,2424.367336904797,31.17892779467984
DG_F3_527,-535.4737251561367,-236.0580809809276,-1739.801916003047,-932.8011115742264,-5260.828938693077,-368.5654300546996,-10420.68617360992,-307.2214457035508
DG_F3_532,517.7012110671648,94.70553120492066,557.8760850154475,-42.058515994859945,-823.9579894528393,-259.30707101475025,-3225.8008231379204,-328.7605385171067
DG_F3_534,973.1917961892958,13.478807202191566,3945.5068033163125,82.87446337169499,10312.996832409675,123.90182346577812,14083.892596599813,-213.8675317855486
DG_F3_536,757.0297573808385,67.42642860519912,1627.571539559922,-328.7566748107032,3093.5157956763665,-591.6546337921704,3983.4957349655956,-395.78317864684806
DG_F3_538,-354.8130391370312,-73.68566523581993,-1210.0098431443487,-328.27392847365275,-3341.846944395322,-559.0283017971492,-6875.9953474879185,-535.6911382023231
DG_F3_540,-255.7571379703849,-71.08032445008111,-511.434428165121,275.77021921031366,126.4274428305191,345.4345550618121,-74.08338958566505,131.18308626133015
DG_F3_543,227.8610787009186,130.36275539978297,532.3802481098704,533.9759173163312,208.40833195658664,-279.2396282180744,-1163.48973652247,-333.06585650662953
DG_F3_544,263.70679319183967,11.530321585102271,1107.365417134369,-32.66348706898673,5010.561053867503,-3.813131913870419,10450.028840867553,23.084495818627666
DG_F3_545,415.86852670906603,73.32138456211047,1429.858006459674,353.64436747786965,4251.2576604468395,-42.57260242813683,6081.922375106712,75.83360584053034
DG_F3_546,778.3960022800395,392.96699631248106,1434.18209505017,676.0047974421806,2407.981964145954,667.2342240956217,2664.4650851861475,453.07681982345326
DG_F3_547,586.5979628982457,174.6881834234628,1498.0592869285465,1091.953461922884,4722.303588806943,336.22463277912084,7128.750278029916,313.5546297512417
DG_F3_548,1107.5434293413546,298.2521590993579,3377.9863405111214,374.17743218537805,9369.425041868282,-251.8237273323045,13001.231068579304,-154.195233458978
DG_F3_549,759.3405884506861,191.37230311404412,1910.725922436173,424.4929601588319,9680.27513971176,-61.44292154170939,12824.164762639586,35.39979972372903
DG_F3_550,124.96386287247333,-2.5570121278260176,693.6557523850764,869.3535784916739,3255.381549339538,333.4470099422249,7906.339033314491,110.13112377733209
DG_F3_551,278.0696004342599,189.4163174957433,346.6075480205261,790.7409965784855,-1836.1954030315806,191.77439224448287,-4132.413631902578,217.34523004917912
DG_F3_556,-72.32302323871136,33.64535710216745,-291.0950582265719,229.81576021672268,-840.8968568349073,45.36962838241789,-1188.4617503626573,-186.9403857029803
DG_F3_561,-144.01914601280242,-93.23827222530042,-310.6303948512073,-164.03527644626297,895.4622415270242,67.52065120529436,3695.218332900807,483.58185298770434
DG_F3_562,-794.366602694007,-272.5251516135143,-2707.106519548919,-546.0309845528975,-7479.580524118192,122.75173154620406,-11419.047178233832,60.86923371854513
DG_F3_563,-756.3436863378421,-228.7768207954323,-2632.3910233119386,-761.7627415539033,-8162.8422111790715,-521.0686659263898,-14045.299579254446,-491.9646095508187
DG_F3_565,-126.78150110542887,-283.377602879939,-1264.4866104485207,-709.9810092602122,-4233.827499927677,-325.96922767687715,-7866.849027078694,-259.65066271071873
DG_F3_566,-303.58708870651435,38.05821322816516,-1129.052612838423,351.0109257707398,-1751.3706339577625,636.2695599221788,-46.740824092025434,349.92378468461374
DG_F3_568,121.44497321325963,-98.98234273669821,523.6403789006225,-166.34600447051707,1833.924352632127,-282.81972240299564,3824.6568172125803,-486.06451373099463
DG_F3_573,1111.7135329210087,334.53328647508005,3120.60677277944,951.9233607666984,6017.559582007645,344.57521303973317,8445.77214403626,289.8829978182865
DG_F3_581,150.25723226041535,-147.08191199437942,-580.362215487137,-399.0551553442356,-2881.3185340321343,-408.7714057151229,-5675.284292181604,-298.13635046866756
DG_F3_582,-75.21471505484455,-77.70018821706964,325.3182831948118,-204.4826182321153,2032.0830187855006,32.82942182298202,2943.153599679945,-142.67255006354713
DG_F3_585,-12.33521218997706,-55.74566378493489,-247.70957275062273,-142.93982368417113,-897.6418813059511,-473.45263624168587,-4366.909590181372,-320.9995913107348
DG_F3_589,882.7389424497775,496.9831314734296,3110.791478795868,1431.9871580833276,7545.757822438283,571.9251709684464,11224.242673551858,485.6065407884539
DG_F3_592,267.36167911471154,198.59938856589702,1976.1731633697868,1009.3704986426665,4837.116948915149,199.5385563889115,9365.214063100513,-79.37648211042774
DG_F3_594,220.54427050266713,9.806214272396097,1219.5740942266318,168.48902321854843,3728.7045651322437,112.64878724376811,4541.885514619508,41.54794750386276
DG_F3_595,-171.66231145523716,-37.35848705170212,-327.88348293536717,100.16914048909074,-536.5075560359786,134.56330146959644,-609.8376881212962,70.77589462992655
DG_F3_598,-333.90476423437633,-146.05878356308855,-1584.0431978942884,-96.66122021312181,-4632.989733546292,251.5270822533804,-7068.110088016595,283.724666029937
DG_F3_602,-86.0350985766835,-180.9638386348185,-499.71119162929256,-244.92026445976597,-2325.181661664049,-151.43171876660665,-2318.9973909600276,-84.76667298738555
DG_F3_604,-275.26621577833,-103.85560590525034,-1164.805600115286,-229.30340579147028,-3264.555145758849,436.68565656617,-7013.345936834341,162.46560704280137
DG_F3_606,-214.03422586877093,19.911787878748285,-386.955497591935,-226.46619403511528,-225.45642312127634,-355.6496524256336,-2156.578341441524,-308.9909716888606
DG_F3_607,66.29154104459721,23.819185993325057,192.76412471615822,-424.28678049147743,382.0833916897483,-364.4656250274075,-734.4172934621797,-82.19616709846356
DG_F3_608,124.49733082892462,-99.07676898617116,378.6707185499518,422.26275061930534,1390.2828789875566,262.45323947324437,1039.5078123661247,763.5694660984751
DG_F3_609,-180.43472997806214,96.74507356948446,-252.79598221444814,687.1203025032981,526.1743553175041,294.15302878536113,3080.275799866059,316.483415581674
DG_F3_610,74.14235282896125,-98.26515477022996,303.23632627988377,-297.07320187663106,566.8582139844285,-39.59752094816679,-239.84716850349002,-73.28249900935015
DG_F3_611,475.01933031145126,224.24580679429573,1208.690527177347,914.8651002293252,3817.507356458089,986.3932507125857,7279.255745342695,634.2259228830743
DG_F3_612,17.34958574119886,92.3288972755391,-192.78962789702481,524.75017281807,-1565.8351616489833,828.9991812628349,-820.2075925903554,615.8158694377178
DG_F3_613,-66.32833523139226,93.67710751535708,-20.516639760897466,-146.0978295482394,875.5878986745807,662.5472215030511,3334.460848619711,474.0386287510406
DG_F3_614,95.36602379146025,-56.50425431095524,141.65642079975126,457.7778117200432,138.57811809182274,822.3465348114808,2489.270331535835,476.1580535059083
DG_F3_617,-274.07615452786416,-215.75045368447695,-1024.2662556778869,-734.9522611077466,-4002.8447472197004,-398.0183669276762,-6625.538034702936,-531.1610463492683
DG_F3_618,-92.19891926475306,-188.4634115652934,-620.4143618522173,-101.54231493899984,-1868.8896952919172,351.785623071509,469.707511828149,437.1122971399793
DG_F3_619,281.20142036786365,36.46643687796869,407.9565652304958,265.69534157983804,-606.5183363975593,572.1597583383464,-569.5613322947956,225.09075827263814
DG_F3_620,666.9178853249865,191.13981278500384,2165.5925399739035,252.43740165766647,8393.171572308762,-56.52166807784446,11226.319118379768,-99.7124242131231
DG_F3_621,73.84600660577576,-4.111881193082888,231.35324278236817,56.93501871044982,1101.5904332654627,380.8891592187589,-192.0996323526586,560.2727303323053
DG_F3_624,-50.83197091950859,-224.01342216055832,9.632977279454806,-285.5271520694494,-1173.2475388098956,269.69942777403094,-3655.969582986964,253.2434179052185
DG_F3_628,-71.30794340060167,75.5668197547915,-399.829244861739,237.33155012799375,-896.7259868354814,162.861955260018,-4228.920370179237,317.67706012341927
DG_F3_630,55.178612580132864,49.188218175925954,373.70347632465524,65.05631437852483,2741.695122645434,375.42647049858397,5357.013843307433,35.04746341890644
DG_F3_632,562.5487193829673,144.91080416740022,1754.5465312566798,408.8188213326026,3798.963061371845,195.80807354483724,3765.6566083554203,184.53570547406844
DG_F3_633,114.27701852013433,-174.206050917889,347.32504873546685,-436.262734364355,1814.133861257002,-127.52821499216647,5650.371209286584,132.15590115819728
DG_F3_634,77.58347302773065,-20.246665335239985,422.2461713135482,81.91451809430257,645.4484448797735,379.1453601745415,860.0874183749919,315.2454008190974
DG_F3_635,581.5117178641481,24.447332735806818,2408.668744909468,286.6231207781601,8142.107694304251,187.22470414115094,10703.784555612232,174.70392179947945
DG_F3_636,-440.30673164226704,-102.0007891745796,-1216.531127907304,-448.68825358322533,-2912.4452093641544,-344.4862990956549,-3926.0982113650084,-272.28956458488767
DG_F3_638,277.19618732247847,63.44961878436324,61.371920015663115,213.17158187157793,-1341.9782415756433,280.4870698843852,-3712.4565046366083,27.388049019556192
DG_F3_639,-205.73503735437646,-346.49606140232754,-289.23968068463336,-864.1280155433892,-722.1581244526132,-375.4870058998199,-831.9820158192114,-59.77129901430596
DG_F3_640,10.003871947349282,266.1576771905291,380.1305413264879,1268.492482575981,1551.3525980625438,675.8920726434636,217.8236323504144,515.7709775472246
DG_F3_641,248.21717910807766,172.04109924318917,946.2696582357562,601.9539836478493,4200.554335936459,435.6653860579544,7359.335032640023,438.1211817750276
DG_F3_642,-496.4882966918596,-254.07079269835342,-1609.1266493958033,-818.4523550277323,-3031.220835847355,-301.11264703622743,-5483.8975673890545,-8.298401574183513
DG_F3_643,469.65601285471524,171.1223273248469,993.8038842735185,454.972491233347,4002.865888896739,201.87381165659917,5909.7629647942595,52.798658584614195
DG_F3_644,-260.59516329146464,74.0578855885225,-900.7409877176812,41.481788828207534,-3300.2742798385975,-37.6948537807154,-4887.098143603455,-209.70191965161368
