"Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
2.870307011382,0.956769003794001,3,1787.0253150442,0.842599475559937,0.470481743179104
2063.76847586405,2063.76847586405,1,1787.00003726381,1817.50268721559,1.43293473068668e-274
1.44013074979194,0.480043583263979,3,1787.00003708066,0.422760843944763,0.736700813885053
